ano_mes,segmento,modalidade_credito,saldo,taxa_juros_aa,spread_pp
2015-11,PF,Cheque especial,27254.0,247.79,
2015-11,PF,Crédito pessoal não consignado,108331.0,120.39,
2015-11,PF,Crédito pessoal consignado,270893.0,28.53,
2015-11,PF,Aquisição de veículos,163073.0,26.18,
2015-11,PF,Cartão de crédito rotativo,35838.0,422.49,
2015-11,PF,Cartão de crédito parcelado,11965.0,134.84,
2015-11,PF,Desconto de cheques,1393.0,53.92,
2015-11,PF,Crédito rural,151188.0,8.31,
2015-11,PF,Financiamento imobiliário,500687.0,10.59,
2015-11,PF,Microcrédito,4852.0,28.84,
2015-11,PJ,Total,1678542.0,21.29,10.33
2015-11,PJ,Desconto de duplicatas e recebíveis,46449.0,32.71,
2015-11,PJ,Capital de giro,360321.0,27.87,
2015-11,PJ,Conta garantida,42639.0,49.94,
2015-11,PJ,Cheque especial,15948.0,269.34,
2015-11,PJ,Aquisição de veículos,16647.0,22.16,
2015-11,PJ,Vendor,5031.0,18.69,
2015-11,PJ,Compror,14007.0,23.52,
2015-11,PJ,Cartão de crédito rotativo,2315.0,288.58,
2015-11,PJ,Cartão de crédito parcelado,627.0,34.58,
2015-11,PJ,Adiantamento sobre contratos de câmbio (ACC),65520.0,3.41,
2015-11,PJ,Financiamento a importações,5425.0,14.19,
2015-11,PJ,Financiamento a exportações,98459.0,17.36,
2015-11,PJ,Repasse externo,41444.0,15.26,
2015-11,PJ,Crédito rural,77547.0,10.18,
2015-11,PJ,Financiamento imobiliário,71850.0,12.71,
2015-11,PJ,Financiamento com recursos do BNDES,624804.0,9.91,
2015-12,Total,Total,3228530.0,29.38,18.21
2015-12,PF,Total,1517384.0,37.37,26.27
2015-12,PF,Cheque especial,24645.0,251.08,
2015-12,PF,Crédito pessoal não consignado,107452.0,117.71,
2015-12,PF,Crédito pessoal consignado,271524.0,28.92,
2015-12,PF,Aquisição de veículos,161116.0,26.01,
2015-12,PF,Cartão de crédito rotativo,34507.0,430.83,
2015-12,PF,Cartão de crédito parcelado,11603.0,136.21,
2015-12,PF,Desconto de cheques,1367.0,55.62,
2015-12,PF,Crédito rural,153832.0,8.48,
2015-12,PF,Financiamento imobiliário,505303.0,10.08,
2015-12,PF,Microcrédito,5050.0,28.87,
2015-12,PJ,Total,1711146.0,20.77,9.52
2015-12,PJ,Desconto de duplicatas e recebíveis,55221.0,31.59,
2015-12,PJ,Capital de giro,361214.0,27.49,
2015-12,PJ,Conta garantida,39913.0,49.05,
2015-12,PJ,Cheque especial,14349.0,273.87,
2015-12,PJ,Aquisição de veículos,16486.0,21.94,
2015-12,PJ,Vendor,5390.0,19.06,
2015-12,PJ,Compror,14640.0,22.55,
2015-12,PJ,Cartão de crédito rotativo,2221.0,299.93,
2015-12,PJ,Cartão de crédito parcelado,1541.0,28.44,
2015-12,PJ,Adiantamento sobre contratos de câmbio (ACC),67255.0,3.76,
2015-12,PJ,Financiamento a importações,5365.0,16.92,
2015-12,PJ,Financiamento a exportações,99734.0,16.89,
2015-12,PJ,Repasse externo,44184.0,14.61,
2015-12,PJ,Crédito rural,77250.0,10.4,
2015-12,PJ,Financiamento imobiliário,72179.0,12.33,
2015-12,PJ,Financiamento com recursos do BNDES,633368.0,9.36,
2016-01,Total,Total,3207025.0,31.04,19.79
2016-01,PF,Total,1520633.0,38.87,27.66
2016-01,PF,Cheque especial,26020.0,255.95,
2016-01,PF,Crédito pessoal não consignado,107742.0,118.49,
2016-01,PF,Crédito pessoal consignado,273002.0,29.4,
2016-01,PF,Aquisição de veículos,159957.0,27.48,
2016-01,PF,Cartão de crédito rotativo,35833.0,447.78,
2016-01,PF,Cartão de crédito parcelado,11391.0,144.45,
2016-01,PF,Desconto de cheques,1364.0,57.91,
2016-01,PF,Crédito rural,154412.0,8.12,
2016-01,PF,Financiamento imobiliário,508432.0,10.48,
2016-01,PF,Microcrédito,4929.0,28.69,
2016-01,PJ,Total,1686393.0,22.49,11.19
2016-01,PJ,Desconto de duplicatas e recebíveis,43333.0,34.47,
2016-01,PJ,Capital de giro,354561.0,29.86,
2016-01,PJ,Conta garantida,40017.0,51.23,
2016-01,PJ,Cheque especial,15322.0,286.08,
2016-01,PJ,Aquisição de veículos,16226.0,23.01,
2016-01,PJ,Vendor,5050.0,19.26,
2016-01,PJ,Compror,12218.0,23.65,
2016-01,PJ,Cartão de crédito rotativo,2277.0,303.34,
2016-01,PJ,Cartão de crédito parcelado,754.0,37.8,
2016-01,PJ,Adiantamento sobre contratos de câmbio (ACC),68851.0,3.75,
2016-01,PJ,Financiamento a importações,5452.0,18.31,
2016-01,PJ,Financiamento a exportações,100321.0,17.57,
2016-01,PJ,Repasse externo,45872.0,13.37,
2016-01,PJ,Crédito rural,76399.0,10.44,
2016-01,PJ,Financiamento imobiliário,71923.0,12.01,
2016-01,PJ,Financiamento com recursos do BNDES,632796.0,11.7,
2016-02,Total,Total,3191152.0,31.53,20.57
2016-02,PF,Total,1521543.0,39.47,28.64
2016-02,PF,Cheque especial,27611.0,255.87,
2016-02,PF,Crédito pessoal não consignado,107726.0,122.84,
2016-02,PF,Crédito pessoal consignado,275160.0,29.66,
2016-02,PF,Aquisição de veículos,157328.0,27.56,
2016-02,PF,Cartão de crédito rotativo,37051.0,454.3,
2016-02,PF,Cartão de crédito parcelado,11358.0,146.08,
2016-02,PF,Desconto de cheques,1339.0,59.99,
2016-02,PF,Crédito rural,154806.0,8.22,
2016-02,PF,Financiamento imobiliário,510799.0,10.13,
2016-02,PF,Microcrédito,4813.0,28.91,
2016-02,PJ,Total,1669609.0,22.74,11.64
2016-02,PJ,Desconto de duplicatas e recebíveis,40231.0,38.17,
2016-02,PJ,Capital de giro,349329.0,29.23,
2016-02,PJ,Conta garantida,40498.0,51.05,
2016-02,PJ,Cheque especial,15278.0,290.78,
2016-02,PJ,Aquisição de veículos,15956.0,22.91,
2016-02,PJ,Vendor,4855.0,19.07,
2016-02,PJ,Compror,12025.0,23.71,
2016-02,PJ,Cartão de crédito rotativo,2512.0,308.66,
2016-02,PJ,Cartão de crédito parcelado,683.0,37.47,
2016-02,PJ,Adiantamento sobre contratos de câmbio (ACC),68507.0,3.99,
2016-02,PJ,Financiamento a importações,5038.0,16.87,
2016-02,PJ,Financiamento a exportações,100197.0,18.21,
2016-02,PJ,Repasse externo,45318.0,17.13,
2016-02,PJ,Crédito rural,75518.0,10.59,
2016-02,PJ,Financiamento imobiliário,71744.0,12.38,
2016-02,PJ,Financiamento com recursos do BNDES,626704.0,11.82,
2016-03,Total,Total,3169659.0,31.72,21.29
2016-03,PF,Total,1526320.0,40.19,29.8
2016-03,PF,Cheque especial,27209.0,263.0,
2016-03,PF,Crédito pessoal não consignado,108045.0,126.2,
2016-03,PF,Crédito pessoal consignado,277433.0,29.97,
2016-03,PF,Aquisição de veículos,155467.0,27.01,
2016-03,PF,Cartão de crédito rotativo,36388.0,457.87,
2016-03,PF,Cartão de crédito parcelado,11429.0,145.91,
2016-03,PF,Desconto de cheques,1274.0,60.2,
2016-03,PF,Crédito rural,156633.0,8.35,
2016-03,PF,Financiamento imobiliário,514896.0,10.74,
2016-03,PF,Microcrédito,4660.0,28.98,
2016-03,PJ,Total,1643339.0,22.21,11.73
2016-03,PJ,Desconto de duplicatas e recebíveis,41934.0,33.67,
2016-03,PJ,Capital de giro,345319.0,28.17,
2016-03,PJ,Conta garantida,39440.0,50.68,
2016-03,PJ,Cheque especial,14505.0,305.09,
2016-03,PJ,Aquisição de veículos,15745.0,22.7,
2016-03,PJ,Vendor,4702.0,19.33,
2016-03,PJ,Compror,12075.0,22.52,
2016-03,PJ,Cartão de crédito rotativo,2471.0,328.23,
2016-03,PJ,Cartão de crédito parcelado,784.0,38.87,
2016-03,PJ,Adiantamento sobre contratos de câmbio (ACC),69972.0,3.82,
2016-03,PJ,Financiamento a importações,4174.0,15.21,
2016-03,PJ,Financiamento a exportações,97896.0,15.18,
2016-03,PJ,Repasse externo,40408.0,15.86,
2016-03,PJ,Crédito rural,77659.0,10.26,
2016-03,PJ,Financiamento imobiliário,71859.0,13.04,
2016-03,PJ,Financiamento com recursos do BNDES,608044.0,11.91,
2016-04,Total,Total,3149609.0,32.13,21.99
2016-04,PF,Total,1525115.0,41.03,31.08
2016-04,PF,Cheque especial,26335.0,268.98,
2016-04,PF,Crédito pessoal não consignado,109474.0,130.7,
2016-04,PF,Crédito pessoal consignado,278796.0,29.8,
2016-04,PF,Aquisição de veículos,152926.0,26.77,
2016-04,PF,Cartão de crédito rotativo,37175.0,463.14,
2016-04,PF,Cartão de crédito parcelado,11434.0,150.41,
2016-04,PF,Desconto de cheques,1268.0,60.19,
2016-04,PF,Crédito rural,158363.0,8.36,
2016-04,PF,Financiamento imobiliário,515541.0,10.55,
2016-04,PF,Microcrédito,4590.0,29.39,
2016-04,PJ,Total,1624495.0,22.01,11.65
2016-04,PJ,Desconto de duplicatas e recebíveis,40107.0,35.28,
2016-04,PJ,Capital de giro,341243.0,27.1,
2016-04,PJ,Conta garantida,39142.0,51.27,
2016-04,PJ,Cheque especial,14276.0,308.5,
2016-04,PJ,Aquisição de veículos,15577.0,22.57,
2016-04,PJ,Vendor,4499.0,19.57,
2016-04,PJ,Compror,11520.0,23.64,
2016-04,PJ,Cartão de crédito rotativo,2427.0,339.38,
2016-04,PJ,Cartão de crédito parcelado,757.0,41.58,
2016-04,PJ,Adiantamento sobre contratos de câmbio (ACC),70334.0,3.61,
2016-04,PJ,Financiamento a importações,3822.0,13.79,
2016-04,PJ,Financiamento a exportações,96552.0,15.76,
2016-04,PJ,Repasse externo,39135.0,19.95,
2016-04,PJ,Crédito rural,77482.0,10.76,
2016-04,PJ,Financiamento imobiliário,72104.0,12.42,
2016-04,PJ,Financiamento com recursos do BNDES,601056.0,11.5,
2016-05,Total,Total,3156260.0,32.24,22.33
2016-05,PF,Total,1531794.0,41.4,31.57
2016-05,PF,Cheque especial,26781.0,270.24,
2016-05,PF,Crédito pessoal não consignado,109123.0,129.76,
2016-05,PF,Crédito pessoal consignado,280183.0,29.74,
2016-05,PF,Aquisição de veículos,151019.0,26.33,
2016-05,PF,Cartão de crédito rotativo,37354.0,474.71,
2016-05,PF,Cartão de crédito parcelado,11784.0,148.99,
2016-05,PF,Desconto de cheques,1217.0,59.4,
2016-05,PF,Crédito rural,158334.0,8.3,
2016-05,PF,Financiamento imobiliário,518805.0,11.15,
2016-05,PF,Microcrédito,4587.0,29.07,
2016-05,PJ,Total,1624466.0,21.68,11.67
2016-05,PJ,Desconto de duplicatas e recebíveis,39658.0,33.68,
2016-05,PJ,Capital de giro,336786.0,26.58,
2016-05,PJ,Conta garantida,38153.0,51.42,
2016-05,PJ,Cheque especial,13741.0,316.31,
2016-05,PJ,Aquisição de veículos,15329.0,22.46,
2016-05,PJ,Vendor,4037.0,19.26,
2016-05,PJ,Compror,11256.0,23.22,
2016-05,PJ,Cartão de crédito rotativo,2457.0,339.57,
2016-05,PJ,Cartão de crédito parcelado,780.0,34.45,
2016-05,PJ,Adiantamento sobre contratos de câmbio (ACC),74321.0,3.74,
2016-05,PJ,Financiamento a importações,3648.0,17.34,
2016-05,PJ,Financiamento a exportações,96326.0,16.61,
2016-05,PJ,Repasse externo,40903.0,11.18,
2016-05,PJ,Crédito rural,77178.0,10.72,
2016-05,PJ,Financiamento imobiliário,72000.0,12.28,
2016-05,PJ,Financiamento com recursos do BNDES,601282.0,11.87,
2016-06,Total,Total,3138980.0,32.09,22.18
2016-06,PF,Total,1535496.0,41.06,31.23
2016-06,PF,Cheque especial,26273.0,273.16,
2016-06,PF,Crédito pessoal não consignado,107979.0,128.18,
2016-06,PF,Crédito pessoal consignado,281847.0,29.44,
2016-06,PF,Aquisição de veículos,149043.0,25.97,
2016-06,PF,Cartão de crédito rotativo,38013.0,470.62,
2016-06,PF,Cartão de crédito parcelado,11873.0,149.5,
2016-06,PF,Desconto de cheques,1227.0,60.07,
2016-06,PF,Crédito rural,159520.0,8.38,
2016-06,PF,Financiamento imobiliário,522514.0,11.25,
2016-06,PF,Microcrédito,4716.0,29.09,
2016-06,PJ,Total,1603485.0,21.68,11.67
2016-06,PJ,Desconto de duplicatas e recebíveis,44014.0,32.91,
2016-06,PJ,Capital de giro,334458.0,27.01,
2016-06,PJ,Conta garantida,37006.0,51.14,
2016-06,PJ,Cheque especial,13144.0,320.01,
2016-06,PJ,Aquisição de veículos,15167.0,22.35,
2016-06,PJ,Vendor,3835.0,19.11,
2016-06,PJ,Compror,11249.0,23.2,
2016-06,PJ,Cartão de crédito rotativo,2464.0,347.46,
2016-06,PJ,Cartão de crédito parcelado,757.0,37.71,
2016-06,PJ,Adiantamento sobre contratos de câmbio (ACC),69064.0,4.02,
2016-06,PJ,Financiamento a importações,3093.0,15.78,
2016-06,PJ,Financiamento a exportações,95450.0,16.28,
2016-06,PJ,Repasse externo,35977.0,15.11,
2016-06,PJ,Crédito rural,77548.0,11.22,
2016-06,PJ,Financiamento imobiliário,72276.0,12.88,
2016-06,PJ,Financiamento com recursos do BNDES,588889.0,11.49,
2016-07,Total,Total,3125455.0,32.55,22.69
2016-07,PF,Total,1536902.0,41.33,31.52
2016-07,PF,Cheque especial,25466.0,276.82,
2016-07,PF,Crédito pessoal não consignado,107415.0,132.08,
2016-07,PF,Crédito pessoal consignado,282954.0,29.32,
2016-07,PF,Aquisição de veículos,147767.0,25.99,
2016-07,PF,Cartão de crédito rotativo,38229.0,469.76,
2016-07,PF,Cartão de crédito parcelado,11669.0,151.35,
2016-07,PF,Desconto de cheques,1202.0,60.95,
2016-07,PF,Crédito rural,157165.0,8.38,
2016-07,PF,Financiamento imobiliário,526714.0,11.39,
2016-07,PF,Microcrédito,4745.0,31.04,
2016-07,PJ,Total,1588553.0,22.19,12.26
2016-07,PJ,Desconto de duplicatas e recebíveis,42338.0,36.05,
2016-07,PJ,Capital de giro,329230.0,26.57,
2016-07,PJ,Conta garantida,36627.0,52.43,
2016-07,PJ,Cheque especial,12827.0,320.87,
2016-07,PJ,Aquisição de veículos,15181.0,21.69,
2016-07,PJ,Vendor,3637.0,19.44,
2016-07,PJ,Compror,10978.0,23.4,
2016-07,PJ,Cartão de crédito rotativo,2463.0,344.14,
2016-07,PJ,Cartão de crédito parcelado,644.0,42.52,
2016-07,PJ,Adiantamento sobre contratos de câmbio (ACC),68006.0,3.9,
2016-07,PJ,Financiamento a importações,3053.0,18.25,
2016-07,PJ,Financiamento a exportações,95164.0,17.41,
2016-07,PJ,Repasse externo,36017.0,11.57,
2016-07,PJ,Crédito rural,77012.0,10.67,
2016-07,PJ,Financiamento imobiliário,71918.0,13.29,
2016-07,PJ,Financiamento com recursos do BNDES,587753.0,12.69,
2016-08,Total,Total,3124633.0,32.7,22.94
2016-08,PF,Total,1545536.0,41.43,31.8
2016-08,PF,Cheque especial,26060.0,281.47,
2016-08,PF,Crédito pessoal não consignado,106932.0,132.16,
2016-08,PF,Crédito pessoal consignado,284166.0,29.42,
2016-08,PF,Aquisição de veículos,146405.0,26.17,
2016-08,PF,Cartão de crédito rotativo,38361.0,482.74,
2016-08,PF,Cartão de crédito parcelado,11564.0,152.2,
2016-08,PF,Desconto de cheques,1179.0,60.54,
2016-08,PF,Crédito rural,157480.0,8.31,
2016-08,PF,Financiamento imobiliário,530797.0,11.22,
2016-08,PF,Microcrédito,4668.0,29.59,
2016-08,PJ,Total,1579098.0,22.26,12.34
2016-08,PJ,Desconto de duplicatas e recebíveis,42204.0,36.08,
2016-08,PJ,Capital de giro,325406.0,26.52,
2016-08,PJ,Conta garantida,35205.0,52.03,
2016-08,PJ,Cheque especial,12349.0,328.77,
2016-08,PJ,Aquisição de veículos,15146.0,21.53,
2016-08,PJ,Vendor,3568.0,19.6,
2016-08,PJ,Compror,11700.0,23.13,
2016-08,PJ,Cartão de crédito rotativo,2388.0,354.43,
2016-08,PJ,Cartão de crédito parcelado,654.0,38.31,
2016-08,PJ,Adiantamento sobre contratos de câmbio (ACC),66746.0,4.3,
2016-08,PJ,Financiamento a importações,3110.0,17.07,
2016-08,PJ,Financiamento a exportações,95085.0,16.12,
2016-08,PJ,Repasse externo,35876.0,17.43,
2016-08,PJ,Crédito rural,77546.0,11.25,
2016-08,PJ,Financiamento imobiliário,71751.0,12.67,
2016-08,PJ,Financiamento com recursos do BNDES,585603.0,12.8,
2016-09,Total,Total,3121068.0,32.72,23.13
2016-09,PF,Total,1548943.0,42.06,32.61
2016-09,PF,Cheque especial,26276.0,281.41,
2016-09,PF,Crédito pessoal não consignado,106602.0,134.98,
2016-09,PF,Crédito pessoal consignado,285146.0,29.42,
2016-09,PF,Aquisição de veículos,145387.0,26.13,
2016-09,PF,Cartão de crédito rotativo,39057.0,491.25,
2016-09,PF,Cartão de crédito parcelado,11421.0,154.85,
2016-09,PF,Desconto de cheques,1186.0,60.32,
2016-09,PF,Crédito rural,158919.0,8.63,
2016-09,PF,Financiamento imobiliário,534190.0,11.04,
2016-09,PF,Microcrédito,4553.0,28.89,
2016-09,PJ,Total,1572125.0,21.49,11.73
2016-09,PJ,Desconto de duplicatas e recebíveis,46888.0,31.54,
2016-09,PJ,Capital de giro,323147.0,25.31,
2016-09,PJ,Conta garantida,34646.0,50.65,
2016-09,PJ,Cheque especial,12505.0,337.6,
2016-09,PJ,Aquisição de veículos,15073.0,21.6,
2016-09,PJ,Vendor,3521.0,18.79,
2016-09,PJ,Compror,12122.0,23.24,
2016-09,PJ,Cartão de crédito rotativo,2428.0,356.6,
2016-09,PJ,Cartão de crédito parcelado,770.0,35.95,
2016-09,PJ,Adiantamento sobre contratos de câmbio (ACC),63524.0,3.97,
2016-09,PJ,Financiamento a importações,2878.0,15.77,
2016-09,PJ,Financiamento a exportações,94506.0,16.58,
2016-09,PJ,Repasse externo,35258.0,13.0,
2016-09,PJ,Crédito rural,77225.0,11.66,
2016-09,PJ,Financiamento imobiliário,71917.0,12.67,
2016-09,PJ,Financiamento com recursos do BNDES,577927.0,12.11,
2016-10,Total,Total,3104644.0,33.0,23.62
2016-10,PF,Total,1546649.0,42.25,33.08
2016-10,PF,Cheque especial,26907.0,285.17,
2016-10,PF,Crédito pessoal não consignado,105734.0,136.16,
2016-10,PF,Crédito pessoal consignado,285970.0,29.63,
2016-10,PF,Aquisição de veículos,143938.0,25.75,
2016-10,PF,Cartão de crédito rotativo,39134.0,483.97,
2016-10,PF,Cartão de crédito parcelado,11437.0,156.14,
2016-10,PF,Desconto de cheques,1172.0,60.87,
2016-10,PF,Crédito rural,158387.0,8.69,
2016-10,PF,Financiamento imobiliário,530897.0,10.7,
2016-10,PF,Microcrédito,4374.0,29.65,
2016-10,PJ,Total,1557995.0,21.8,12.15
2016-10,PJ,Desconto de duplicatas e recebíveis,45144.0,33.02,
2016-10,PJ,Capital de giro,323108.0,25.35,
2016-10,PJ,Conta garantida,34879.0,53.12,
2016-10,PJ,Cheque especial,12524.0,340.5,
2016-10,PJ,Aquisição de veículos,14897.0,21.82,
2016-10,PJ,Vendor,3561.0,19.67,
2016-10,PJ,Compror,12026.0,23.44,
2016-10,PJ,Cartão de crédito rotativo,2443.0,355.39,
2016-10,PJ,Cartão de crédito parcelado,564.0,41.12,
2016-10,PJ,Adiantamento sobre contratos de câmbio (ACC),63557.0,4.05,
2016-10,PJ,Financiamento a importações,2713.0,17.23,
2016-10,PJ,Financiamento a exportações,92654.0,16.82,
2016-10,PJ,Repasse externo,34197.0,16.9,
2016-10,PJ,Crédito rural,76926.0,11.39,
2016-10,PJ,Financiamento imobiliário,71790.0,12.58,
2016-10,PJ,Financiamento com recursos do BNDES,569936.0,11.99,
2016-11,Total,Total,3113774.0,32.8,23.23
2016-11,PF,Total,1556985.0,42.29,32.87
2016-11,PF,Cheque especial,26087.0,284.62,
2016-11,PF,Crédito pessoal não consignado,105154.0,137.82,
2016-11,PF,Crédito pessoal consignado,286598.0,29.56,
2016-11,PF,Aquisição de veículos,143553.0,25.85,
2016-11,PF,Cartão de crédito rotativo,39432.0,494.82,
2016-11,PF,Cartão de crédito parcelado,11279.0,155.43,
2016-11,PF,Desconto de cheques,1172.0,60.66,
2016-11,PF,Crédito rural,158974.0,8.88,
2016-11,PF,Financiamento imobiliário,534592.0,10.7,
2016-11,PF,Microcrédito,4400.0,29.29,
2016-11,PJ,Total,1556789.0,21.21,11.47
2016-11,PJ,Desconto de duplicatas e recebíveis,47644.0,33.62,
2016-11,PJ,Capital de giro,323837.0,25.12,
2016-11,PJ,Conta garantida,34733.0,51.09,
2016-11,PJ,Cheque especial,12123.0,339.04,
2016-11,PJ,Aquisição de veículos,14784.0,21.94,
2016-11,PJ,Vendor,3870.0,19.68,
2016-11,PJ,Compror,12235.0,22.99,
2016-11,PJ,Cartão de crédito rotativo,2444.0,361.23,
2016-11,PJ,Cartão de crédito parcelado,617.0,37.56,
2016-11,PJ,Adiantamento sobre contratos de câmbio (ACC),60428.0,4.54,
2016-11,PJ,Financiamento a importações,2742.0,16.58,
2016-11,PJ,Financiamento a exportações,91787.0,15.36,
2016-11,PJ,Repasse externo,35118.0,15.08,
2016-11,PJ,Crédito rural,76904.0,11.63,
2016-11,PJ,Financiamento imobiliário,71526.0,12.84,
2016-11,PJ,Financiamento com recursos do BNDES,570168.0,11.11,
2016-12,Total,Total,3116780.0,31.82,22.33
2016-12,PF,Total,1567459.0,41.2,31.77
2016-12,PF,Cheque especial,23359.0,282.57,
2016-12,PF,Crédito pessoal não consignado,101894.0,139.79,
2016-12,PF,Crédito pessoal consignado,286999.0,29.4,
2016-12,PF,Aquisição de veículos,143590.0,25.7,
2016-12,PF,Cartão de crédito rotativo,38138.0,497.73,
2016-12,PF,Cartão de crédito parcelado,11209.0,153.75,
2016-12,PF,Desconto de cheques,1166.0,58.75,
2016-12,PF,Crédito rural,162572.0,9.05,
2016-12,PF,Financiamento imobiliário,540012.0,10.91,
2016-12,PF,Microcrédito,4551.0,28.7,
2016-12,PJ,Total,1549321.0,20.29,10.74
2016-12,PJ,Desconto de duplicatas e recebíveis,58722.0,30.24,
2016-12,PJ,Capital de giro,323242.0,23.68,
2016-12,PJ,Conta garantida,32563.0,49.2,
2016-12,PJ,Cheque especial,10633.0,332.76,
2016-12,PJ,Aquisição de veículos,14830.0,20.88,
2016-12,PJ,Vendor,4406.0,18.52,
2016-12,PJ,Compror,13285.0,22.56,
2016-12,PJ,Cartão de crédito rotativo,2391.0,361.71,
2016-12,PJ,Cartão de crédito parcelado,785.0,36.17,
2016-12,PJ,Adiantamento sobre contratos de câmbio (ACC),58378.0,4.55,
2016-12,PJ,Financiamento a importações,2636.0,16.06,
2016-12,PJ,Financiamento a exportações,90951.0,15.02,
2016-12,PJ,Repasse externo,33460.0,11.52,
2016-12,PJ,Crédito rural,79050.0,11.53,
2016-12,PJ,Financiamento imobiliário,70776.0,13.4,
2016-12,PJ,Financiamento com recursos do BNDES,552305.0,10.83,
2017-01,Total,Total,3085111.0,32.55,23.6
2017-01,PF,Total,1572865.0,41.43,32.54
2017-01,PF,Cheque especial,25536.0,281.94,
2017-01,PF,Crédito pessoal não consignado,101385.0,140.88,
2017-01,PF,Crédito pessoal consignado,288632.0,29.64,
2017-01,PF,Aquisição de veículos,143661.0,26.18,
2017-01,PF,Cartão de crédito rotativo,38909.0,497.5,
2017-01,PF,Cartão de crédito parcelado,11182.0,161.92,
2017-01,PF,Desconto de cheques,1123.0,58.02,
2017-01,PF,Crédito rural,164505.0,8.91,
2017-01,PF,Financiamento imobiliário,542372.0,10.9,
2017-01,PF,Microcrédito,4363.0,29.63,
2017-01,PJ,Total,1512246.0,21.4,12.36
2017-01,PJ,Desconto de duplicatas e recebíveis,45918.0,33.59,
2017-01,PJ,Capital de giro,319804.0,24.38,
2017-01,PJ,Conta garantida,33158.0,50.25,
2017-01,PJ,Cheque especial,11497.0,333.49,
2017-01,PJ,Aquisição de veículos,14606.0,22.06,
2017-01,PJ,Vendor,4350.0,18.99,
2017-01,PJ,Compror,11400.0,23.28,
2017-01,PJ,Cartão de crédito rotativo,2379.0,364.73,
2017-01,PJ,Cartão de crédito parcelado,692.0,35.13,
2017-01,PJ,Adiantamento sobre contratos de câmbio (ACC),57347.0,4.04,
2017-01,PJ,Financiamento a importações,2620.0,13.64,
2017-01,PJ,Financiamento a exportações,90287.0,15.19,
2017-01,PJ,Repasse externo,31810.0,10.9,
2017-01,PJ,Crédito rural,77226.0,11.44,
2017-01,PJ,Financiamento imobiliário,69939.0,12.53,
